x,y,T,ux,uy
6.25000000000e-02,5.62500000000e-01,1.58912830256e-02,-7.02777517318e-05,1.44780244988e-04
1.25000000000e-01,5.62500000000e-01,3.06161318514e-02,-1.44072004589e-04,2.75583111902e-04
1.87500000000e-01,5.62500000000e-01,4.38992982526e-02,-2.21122404450e-04,4.03747417807e-04
2.50000000000e-01,5.62500000000e-01,5.54654874503e-02,-3.02530803242e-04,5.36284806293e-04
3.12500000000e-01,5.62500000000e-01,6.50393328152e-02,-3.90656565492e-04,6.76695631830e-04
3.75000000000e-01,5.62500000000e-01,7.23453720661e-02,-4.89035158115e-04,8.24718558963e-04
4.37500000000e-01,5.62500000000e-01,7.71080334941e-02,-6.02128698543e-04,9.74820434822e-04
5.00000000000e-01,5.62500000000e-01,7.90516463124e-02,-7.35125250871e-04,1.11441053210e-03
5.62500000000e-01,5.62500000000e-01,7.79004870240e-02,-8.90431170372e-04,1.21345761244e-03
6.25000000000e-01,5.62500000000e-01,7.33788589163e-02,-1.06850424661e-03,1.23844784851e-03
0.00000000000e+00,6.25000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
6.25000000000e-02,6.25000000000e-01,1.59651100779e-02,-5.30496920782e-05,1.81477962727e-04
1.25000000000e-01,6.25000000000e-01,3.07882759956e-02,-1.01974435836e-04,3.50794297759e-04
1.87500000000e-01,6.25000000000e-01,4.41858296915e-02,-1.46336753682e-04,5.19969625593e-04
2.50000000000e-01,6.25000000000e-01,5.58740388941e-02,-1.85679443035e-04,6.96745497828e-04
3.12500000000e-01,6.25000000000e-01,6.55690689246e-02,-2.19806256944e-04,8.85286068882e-04
3.75000000000e-01,6.25000000000e-01,7.29869395628e-02,-2.48858861114e-04,1.08565649635e-03
4.37500000000e-01,6.25000000000e-01,7.78434877589e-02,-2.73243961124e-04,1.29219957834e-03
5.00000000000e-01,6.25000000000e-01,7.98543643089e-02,-2.92702465861e-04,1.48983826103e-03
5.62500000000e-01,6.25000000000e-01,7.87351027183e-02,-3.07441271373e-04,1.64970359525e-03
6.25000000000e-01,6.25000000000e-01,7.42012685228e-02,-3.03770484832e-04,1.69809273948e-03
0.00000000000e+00,6.87500000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
6.25000000000e-02,6.87500000000e-01,1.53961175311e-02,-3.67464203752e-05,2.01889554093e-04
1.25000000000e-01,6.87500000000e-01,2.97169950154e-02,-6.21514982140e-05,3.95044780549e-04
1.87500000000e-01,6.87500000000e-01,4.26828795517e-02,-7.54061735864e-05,5.90404940983e-04
2.50000000000e-01,6.87500000000e-01,5.40139415674e-02,-7.43257855385e-05,7.95451135771e-04
3.12500000000e-01,6.87500000000e-01,6.34302249344e-02,-5.59417723625e-05,1.01449722024e-03
3.75000000000e-01,6.87500000000e-01,7.06515812994e-02,-1.67854385810e-05,1.24789356459e-03
4.37500000000e-01,6.87500000000e-01,7.53975789261e-02,4.70565055094e-05,1.49010798577e-03
5.00000000000e-01,6.87500000000e-01,7.73874349039e-02,1.39266880063e-04,1.72632851446e-03
5.62500000000e-01,6.87500000000e-01,7.63400729803e-02,2.63259552310e-04,1.92922089876e-03
6.25000000000e-01,6.87500000000e-01,7.19744022230e-02,3.91870394854e-04,2.05218559464e-03
0.00000000000e+00,7.50000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
6.25000000000e-02,7.50000000000e-01,1.41012282178e-02,-2.37732707543e-05,2.03587474446e-04
1.25000000000e-01,7.50000000000e-01,2.72392389518e-02,-3.06852557372e-05,4.02519437792e-04
1.87500000000e-01,7.50000000000e-01,3.91526815387e-02,-1.94510499236e-05,6.05244383639e-04
2.50000000000e-01,7.50000000000e-01,4.95801250198e-02,1.35855255645e-05,8.18185528119e-04
3.12500000000e-01,7.50000000000e-01,5.82600029743e-02,7.38334075918e-05,1.04531677548e-03
3.75000000000e-01,7.50000000000e-01,6.49305333514e-02,1.68176259906e-04,1.28724994316e-03
4.37500000000e-01,7.50000000000e-01,6.93295881068e-02,3.04456943144e-04,1.53915892591e-03
5.00000000000e-01,7.50000000000e-01,7.11943916819e-02,4.91327379613e-04,1.78836112286e-03
5.62500000000e-01,7.50000000000e-01,7.02614156278e-02,7.36015866543e-04,2.00850632224e-03
6.25000000000e-01,7.50000000000e-01,6.62668224370e-02,1.05925011054e-03,2.18982200348e-03
0.00000000000e+00,8.12500000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
6.25000000000e-02,8.12500000000e-01,1.19973314597e-02,-1.57086263698e-05,1.85521060476e-04
1.25000000000e-01,8.12500000000e-01,2.31918869149e-02,-1.17308586228e-05,3.69707550962e-04
1.87500000000e-01,8.12500000000e-01,3.33573526238e-02,1.34804172662e-05,5.58046666542e-04
2.50000000000e-01,8.12500000000e-01,4.22673420422e-02,6.42235695476e-05,7.55499537042e-04
3.12500000000e-01,8.12500000000e-01,4.96953452705e-02,1.47318832757e-04,9.65219309388e-04
3.75000000000e-01,8.12500000000e-01,5.54146562514e-02,2.72281007403e-04,1.18770571380e-03
4.37500000000e-01,8.12500000000e-01,5.91982470158e-02,4.50927560664e-04,1.41970637362e-03
5.00000000000e-01,8.12500000000e-01,6.08185296446e-02,6.95969984274e-04,1.64946716729e-03
5.62500000000e-01,8.12500000000e-01,6.00456447492e-02,1.02314309229e-03,1.85802406328e-03
6.25000000000e-01,8.12500000000e-01,5.66481570079e-02,1.44426880122e-03,1.99126817062e-03
0.00000000000e+00,8.75000000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
6.25000000000e-02,8.75000000000e-01,9.00128226284e-03,-1.24881213923e-05,1.47321018346e-04
1.25000000000e-01,8.75000000000e-01,1.74117448125e-02,-5.76778829078e-06,2.94224574298e-04
1.87500000000e-01,8.75000000000e-01,2.50588875261e-02,2.14021937871e-05,4.44466950152e-04
2.50000000000e-01,8.75000000000e-01,3.17701555074e-02,7.20460207407e-05,6.01594834131e-04
3.12500000000e-01,8.75000000000e-01,3.73729022061e-02,1.52810875925e-04,7.67224231930e-04
3.75000000000e-01,8.75000000000e-01,4.16943410049e-02,2.74027156796e-04,9.41333933151e-04
4.37500000000e-01,8.75000000000e-01,4.45614900982e-02,4.50010348807e-04,1.12115501318e-03
5.00000000000e-01,8.75000000000e-01,4.58010928888e-02,6.99276547917e-04,1.30016320519e-03
5.62500000000e-01,8.75000000000e-01,4.52402229352e-02,1.04446915568e-03,1.44722621381e-03
6.25000000000e-01,8.75000000000e-01,4.26915720251e-02,1.54890538840e-03,1.52171787905e-03
0.00000000000e+00,9.37500000000e-01,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
6.25000000000e-02,9.37500000000e-01,5.02990480041e-03,-1.16230649576e-05,8.76767926229e-05
1.25000000000e-01,9.37500000000e-01,9.73555250433e-03,-6.78497538738e-06,1.72604369252e-04
1.87500000000e-01,9.37500000000e-01,1.40191699739e-02,1.12028381535e-05,2.60442647970e-04
2.50000000000e-01,9.37500000000e-01,1.77829548555e-02,4.36760479162e-05,3.51992404924e-04
3.12500000000e-01,9.37500000000e-01,2.09290567322e-02,9.50821217103e-05,4.47471983717e-04
3.75000000000e-01,9.37500000000e-01,2.33595563892e-02,1.72966613315e-04,5.46079742642e-04
4.37500000000e-01,9.37500000000e-01,2.49764592037e-02,2.88869985957e-04,6.45817089921e-04
5.00000000000e-01,9.37500000000e-01,2.56818461313e-02,4.60597251559e-04,7.40342211194e-04
5.62500000000e-01,9.37500000000e-01,2.53786179890e-02,7.11928788550e-04,8.20395898978e-04
6.25000000000e-01,9.37500000000e-01,2.39904853124e-02,1.06071739494e-03,7.52172702267e-04
0.00000000000e+00,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
6.25000000000e-02,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.25000000000e-01,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
1.87500000000e-01,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
2.50000000000e-01,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
3.12500000000e-01,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
3.75000000000e-01,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
4.37500000000e-01,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
5.00000000000e-01,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
5.62500000000e-01,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
6.25000000000e-01,1.00000000000e+00,0.00000000000e+00,0.00000000000e+00,0.00000000000e+00
