x,y,T,ux,uy
3.053977272727e-01,1.136363636364e-02,1.096552850184e-04,1.096552850184e-06,1.096552850184e-06
3.196022727273e-01,1.136363636364e-02,1.096552850184e-04,1.096552850184e-06,1.096552850184e-06
3.338068181818e-01,1.136363636364e-02,1.092019298348e-04,1.092019298348e-06,1.092019298348e-06
3.480113636364e-01,1.136363636364e-02,1.082952194678e-04,1.082952194678e-06,1.082952194678e-06
3.622159090909e-01,1.136363636364e-02,1.069351539171e-04,1.069351539171e-06,1.069351539171e-06
3.764204545455e-01,1.136363636364e-02,1.051217331830e-04,1.051217331830e-06,1.051217331830e-06
3.906250000000e-01,1.136363636364e-02,1.028549572653e-04,1.028549572653e-06,1.028549572653e-06
4.048295454545e-01,1.136363636364e-02,1.001348261641e-04,1.001348261641e-06,1.001348261641e-06
4.190340909091e-01,1.136363636364e-02,9.696133987930e-05,9.696133987930e-07,9.696133987930e-07
4.332386363636e-01,1.136363636364e-02,9.333449841099e-05,9.333449841099e-07,9.333449841099e-07
4.474431818182e-01,1.136363636364e-02,8.925430175915e-05,8.925430175915e-07,8.925430175915e-07
4.616477272727e-01,1.136363636364e-02,8.472074992376e-05,8.472074992376e-07,8.472074992376e-07
4.758522727273e-01,1.136363636364e-02,7.973384290484e-05,7.973384290484e-07,7.973384290484e-07
4.900568181818e-01,1.136363636364e-02,7.429358070238e-05,7.429358070238e-07,7.429358070238e-07
5.042613636364e-01,1.136363636364e-02,6.839996331637e-05,6.839996331637e-07,6.839996331637e-07
5.184659090909e-01,1.136363636364e-02,6.205299074684e-05,6.205299074684e-07,6.205299074684e-07
5.326704545455e-01,1.136363636364e-02,5.525266299376e-05,5.525266299376e-07,5.525266299376e-07
5.468750000000e-01,1.136363636364e-02,4.799898005714e-05,4.799898005714e-07,4.799898005714e-07
5.610795454545e-01,1.136363636364e-02,4.029194193699e-05,4.029194193699e-07,4.029194193699e-07
5.752840909091e-01,1.136363636364e-02,3.213154863329e-05,3.213154863329e-07,3.213154863329e-07
5.894886363636e-01,1.136363636364e-02,2.351780014606e-05,2.351780014606e-07,2.351780014606e-07
6.036931818182e-01,1.136363636364e-02,1.445069647529e-05,1.445069647529e-07,1.445069647529e-07
6.178977272727e-01,1.136363636364e-02,4.930237620981e-06,4.930237620981e-08,4.930237620981e-08
7.102272727273e-03,3.409090909091e-02,1.445069647529e-05,1.445069647529e-07,1.445069647529e-07
2.130681818182e-02,3.409090909091e-02,4.235548966895e-05,4.235548966895e-07,4.235548966895e-07
3.551136363636e-02,3.409090909091e-02,6.893148318673e-05,6.893148318673e-07,6.893148318673e-07
4.971590909091e-02,3.409090909091e-02,9.417867702862e-05,9.417867702862e-07,9.417867702862e-07
6.392045454545e-02,3.409090909091e-02,1.180970711946e-04,1.180970711946e-06,1.180970711946e-06
7.812500000000e-02,3.409090909091e-02,1.406866656847e-04,1.406866656847e-06,1.406866656847e-06
9.232954545455e-02,3.409090909091e-02,1.619474604989e-04,1.619474604989e-06,1.619474604989e-06
1.065340909091e-01,3.409090909091e-02,1.818794556373e-04,1.818794556373e-06,1.818794556373e-06
1.207386363636e-01,3.409090909091e-02,2.004826510997e-04,2.004826510997e-06,2.004826510997e-06
1.349431818182e-01,3.409090909091e-02,2.177570468863e-04,2.177570468863e-06,2.177570468863e-06
1.491477272727e-01,3.409090909091e-02,2.337026429969e-04,2.337026429969e-06,2.337026429969e-06
1.633522727273e-01,3.409090909091e-02,2.483194394317e-04,2.483194394317e-06,2.483194394317e-06
1.775568181818e-01,3.409090909091e-02,2.616074361906e-04,2.616074361906e-06,2.616074361906e-06
1.917613636364e-01,3.409090909091e-02,2.735666332736e-04,2.735666332736e-06,2.735666332736e-06
2.059659090909e-01,3.409090909091e-02,2.841970306807e-04,2.841970306807e-06,2.841970306807e-06
2.201704545455e-01,3.409090909091e-02,2.934986284119e-04,2.934986284119e-06,2.934986284119e-06
2.343750000000e-01,3.409090909091e-02,3.014714264673e-04,3.014714264673e-06,3.014714264673e-06
2.485795454545e-01,3.409090909091e-02,3.081154248467e-04,3.081154248467e-06,3.081154248467e-06
2.627840909091e-01,3.409090909091e-02,3.134306235503e-04,3.134306235503e-06,3.134306235503e-06
2.769886363636e-01,3.409090909091e-02,3.174170225779e-04,3.174170225779e-06,3.174170225779e-06
2.911931818182e-01,3.409090909091e-02,3.200746219297e-04,3.200746219297e-06,3.200746219297e-06
3.053977272727e-01,3.409090909091e-02,3.214034216056e-04,3.214034216056e-06,3.214034216056e-06
3.196022727273e-01,3.409090909091e-02,3.214034216056e-04,3.214034216056e-06,3.214034216056e-06
3.338068181818e-01,3.409090909091e-02,3.200746219297e-04,3.200746219297e-06,3.200746219297e-06
3.480113636364e-01,3.409090909091e-02,3.174170225779e-04,3.174170225779e-06,3.174170225779e-06
3.622159090909e-01,3.409090909091e-02,3.134306235503e-04,3.134306235503e-06,3.134306235503e-06
3.764204545455e-01,3.409090909091e-02,3.081154248467e-04,3.081154248467e-06,3.081154248467e-06
3.906250000000e-01,3.409090909091e-02,3.014714264673e-04,3.014714264673e-06,3.014714264673e-06
4.048295454545e-01,3.409090909091e-02,2.934986284119e-04,2.934986284119e-06,2.934986284119e-06
4.190340909091e-01,3.409090909091e-02,2.841970306807e-04,2.841970306807e-06,2.841970306807e-06
4.332386363636e-01,3.409090909091e-02,2.735666332736e-04,2.735666332736e-06,2.735666332736e-06
4.474431818182e-01,3.409090909091e-02,2.616074361906e-04,2.616074361906e-06,2.616074361906e-06
4.616477272727e-01,3.409090909091e-02,2.483194394317e-04,2.483194394317e-06,2.483194394317e-06
4.758522727273e-01,3.409090909091e-02,2.337026429969e-04,2.337026429969e-06,2.337026429969e-06
4.900568181818e-01,3.409090909091e-02,2.177570468863e-04,2.177570468863e-06,2.177570468863e-06
5.042613636364e-01,3.409090909091e-02,2.004826510997e-04,2.004826510997e-06,2.004826510997e-06
5.184659090909e-01,3.409090909091e-02,1.818794556373e-04,1.818794556373e-06,1.818794556373e-06
5.326704545455e-01,3.409090909091e-02,1.619474604989e-04,1.619474604989e-06,1.619474604989e-06
5.468750000000e-01,3.409090909091e-02,1.406866656847e-04,1.406866656847e-06,1.406866656847e-06
5.610795454545e-01,3.409090909091e-02,1.180970711946e-04,1.180970711946e-06,1.180970711946e-06
5.752840909091e-01,3.409090909091e-02,9.417867702862e-05,9.417867702862e-07,9.417867702862e-07
5.894886363636e-01,3.409090909091e-02,6.893148318673e-05,6.893148318673e-07,6.893148318673e-07
6.036931818182e-01,3.409090909091e-02,4.235548966895e-05,4.235548966895e-07,4.235548966895e-07
6.178977272727e-01,3.409090909091e-02,1.445069647529e-05,1.445069647529e-07,1.445069647529e-07
7.102272727273e-03,5.681818181818e-02,2.351780014606e-05,2.351780014606e-07,2.351780014606e-07
2.130681818182e-02,5.681818181818e-02,6.893148318673e-05,6.893148318673e-07,6.893148318673e-07
3.551136363636e-02,5.681818181818e-02,1.121826098921e-04,1.121826098921e-06,1.121826098921e-06
4.971590909091e-02,5.681818181818e-02,1.532711802623e-04,1.532711802623e-06,1.532711802623e-06
6.392045454545e-02,5.681818181818e-02,1.921971942971e-04,1.921971942971e-06,1.921971942971e-06
7.812500000000e-02,5.681818181818e-02,2.289606519967e-04,2.289606519967e-06,2.289606519967e-06
9.232954545455e-02,5.681818181818e-02,2.635615533610e-04,2.635615533610e-06,2.635615533610e-06
1.065340909091e-01,5.681818181818e-02,2.959998983901e-04,2.959998983901e-06,2.959998983901e-06
1.207386363636e-01,5.681818181818e-02,3.262756870839e-04,3.262756870839e-06,3.262756870839e-06
1.349431818182e-01,5.681818181818e-02,3.543889194424e-04,3.543889194424e-06,3.543889194424e-06
1.491477272727e-01,5.681818181818e-02,3.803395954656e-04,3.803395954656e-06,3.803395954656e-06
1.633522727273e-01,5.681818181818e-02,4.041277151536e-04,4.041277151536e-06,4.041277151536e-06
1.775568181818e-01,5.681818181818e-02,4.257532785063e-04,4.257532785063e-06,4.257532785063e-06
1.917613636364e-01,5.681818181818e-02,4.452162855237e-04,4.452162855237e-06,4.452162855237e-06
2.059659090909e-01,5.681818181818e-02,4.625167362059e-04,4.625167362059e-06,4.625167362059e-06
2.201704545455e-01,5.681818181818e-02,4.776546305528e-04,4.776546305528e-06,4.776546305528e-06
2.343750000000e-01,5.681818181818e-02,4.906299685644e-04,4.906299685644e-06,4.906299685644e-06
2.485795454545e-01,5.681818181818e-02,5.014427502407e-04,5.014427502407e-06,5.014427502407e-06
2.627840909091e-01,5.681818181818e-02,5.100929755818e-04,5.100929755818e-06,5.100929755818e-06
2.769886363636e-01,5.681818181818e-02,5.165806445876e-04,5.165806445876e-06,5.165806445876e-06
2.911931818182e-01,5.681818181818e-02,5.209057572582e-04,5.209057572582e-06,5.209057572582e-06
3.053977272727e-01,5.681818181818e-02,5.230683135934e-04,5.230683135934e-06,5.230683135934e-06
3.196022727273e-01,5.681818181818e-02,5.230683135934e-04,5.230683135934e-06,5.230683135934e-06
3.338068181818e-01,5.681818181818e-02,5.209057572582e-04,5.209057572582e-06,5.209057572582e-06
3.480113636364e-01,5.681818181818e-02,5.165806445876e-04,5.165806445876e-06,5.165806445876e-06
3.622159090909e-01,5.681818181818e-02,5.100929755818e-04,5.100929755818e-06,5.100929755818e-06
3.764204545455e-01,5.681818181818e-02,5.014427502407e-04,5.014427502407e-06,5.014427502407e-06
3.906250000000e-01,5.681818181818e-02,4.906299685644e-04,4.906299685644e-06,4.906299685644e-06
4.048295454545e-01,5.681818181818e-02,4.776546305528e-04,4.776546305528e-06,4.776546305528e-06
4.190340909091e-01,5.681818181818e-02,4.625167362059e-04,4.625167362059e-06,4.625167362059e-06
4.332386363636e-01,5.681818181818e-02,4.452162855237e-04,4.452162855237e-06,4.452162855237e-06
4.474431818182e-01,5.681818181818e-02,4.257532785063e-04,4.257532785063e-06,4.257532785063e-06
4.616477272727e-01,5.681818181818e-02,4.041277151536e-04,4.041277151536e-06,4.041277151536e-06
4.758522727273e-01,5.681818181818e-02,3.803395954656e-04,3.803395954656e-06,3.803395954656e-06
4.900568181818e-01,5.681818181818e-02,3.543889194424e-04,3.543889194424e-06,3.543889194424e-06
5.042613636364e-01,5.681818181818e-02,3.262756870839e-04,3.262756870839e-06,3.262756870839e-06
5.184659090909e-01,5.681818181818e-02,2.959998983901e-04,2.959998983901e-06,2.959998983901e-06
5.326704545455e-01,5.681818181818e-02,2.635615533610e-04,2.635615533610e-06,2.635615533610e-06
5.468750000000e-01,5.681818181818e-02,2.289606519967e-04,2.289606519967e-06,2.289606519967e-06
5.610795454545e-01,5.681818181818e-02,1.921971942971e-04,1.921971942971e-06,1.921971942971e-06
5.752840909091e-01,5.681818181818e-02,1.532711802623e-04,1.532711802623e-06,1.532711802623e-06
5.894886363636e-01,5.681818181818e-02,1.121826098921e-04,1.121826098921e-06,1.121826098921e-06
6.036931818182e-01,5.681818181818e-02,6.893148318673e-05,6.893148318673e-07,6.893148318673e-07
6.178977272727e-01,5.681818181818e-02,2.351780014606e-05,2.351780014606e-07,2.351780014606e-07
7.102272727273e-03,7.954545454545e-02,3.213154863329e-05,3.213154863329e-07,3.213154863329e-07
2.130681818182e-02,7.954545454545e-02,9.417867702862e-05,9.417867702862e-07,9.417867702862e-07
3.551136363636e-02,7.954545454545e-02,1.532711802623e-04,1.532711802623e-06,1.532711802623e-06
4.971590909091e-02,7.954545454545e-02,2.094090583342e-04,2.094090583342e-06,2.094090583342e-06
6.392045454545e-02,7.954545454545e-02,2.625923112445e-04,2.625923112445e-06,2.625923112445e-06
7.812500000000e-02,7.954545454545e-02,3.128209389931e-04,3.128209389931e-06,3.128209389931e-06
9.232954545455e-02,7.954545454545e-02,3.600949415800e-04,3.600949415800e-06,3.600949415800e-06
1.065340909091e-01,7.954545454545e-02,4.044143190052e-04,4.044143190052e-06,4.044143190052e-06
1.207386363636e-01,7.954545454545e-02,4.457790712688e-04,4.457790712688e-06,4.457790712688e-06
1.349431818182e-01,7.954545454545e-02,4.841891983707e-04,4.841891983707e-06,4.841891983707e-06
1.491477272727e-01,7.954545454545e-02,5.196447003108e-04,5.196447003108e-06,5.196447003108e-06
1.633522727273e-01,7.954545454545e-02,5.521455770893e-04,5.521455770893e-06,5.521455770893e-06
1.775568181818e-01,7.954545454545e-02,5.816918287062e-04,5.816918287062e-06,5.816918287062e-06
1.917613636364e-01,7.954545454545e-02,6.082834551613e-04,6.082834551613e-06,6.082834551613e-06
2.059659090909e-01,7.954545454545e-02,6.319204564548e-04,6.319204564548e-06,6.319204564548e-06
2.201704545455e-01,7.954545454545e-02,6.526028325865e-04,6.526028325865e-06,6.526028325865e-06
2.343750000000e-01,7.954545454545e-02,6.703305835566e-04,6.703305835566e-06,6.703305835566e-06
2.485795454545e-01,7.954545454545e-02,6.851037093650e-04,6.851037093650e-06,6.851037093650e-06
2.627840909091e-01,7.954545454545e-02,6.969222100118e-04,6.969222100118e-06,6.969222100118e-06
2.769886363636e-01,7.954545454545e-02,7.057860854968e-04,7.057860854968e-06,7.057860854968e-06
2.911931818182e-01,7.954545454545e-02,7.116953358202e-04,7.116953358202e-06,7.116953358202e-06
3.053977272727e-01,7.954545454545e-02,7.146499609819e-04,7.146499609819e-06,7.146499609819e-06
3.196022727273e-01,7.954545454545e-02,7.146499609819e-04,7.146499609819e-06,7.146499609819e-06
3.338068181818e-01,7.954545454545e-02,7.116953358202e-04,7.116953358202e-06,7.116953358202e-06
3.480113636364e-01,7.954545454545e-02,7.057860854968e-04,7.057860854968e-06,7.057860854968e-06
3.622159090909e-01,7.954545454545e-02,6.969222100118e-04,6.969222100118e-06,6.969222100118e-06
3.764204545455e-01,7.954545454545e-02,6.851037093650e-04,6.851037093650e-06,6.851037093650e-06
3.906250000000e-01,7.954545454545e-02,6.703305835566e-04,6.703305835566e-06,6.703305835566e-06
4.048295454545e-01,7.954545454545e-02,6.526028325865e-04,6.526028325865e-06,6.526028325865e-06
4.190340909091e-01,7.954545454545e-02,6.319204564548e-04,6.319204564548e-06,6.319204564548e-06
4.332386363636e-01,7.954545454545e-02,6.082834551613e-04,6.082834551613e-06,6.082834551613e-06
4.474431818182e-01,7.954545454545e-02,5.816918287062e-04,5.816918287062e-06,5.816918287062e-06
4.616477272727e-01,7.954545454545e-02,5.521455770893e-04,5.521455770893e-06,5.521455770893e-06
4.758522727273e-01,7.954545454545e-02,5.196447003108e-04,5.196447003108e-06,5.196447003108e-06
4.900568181818e-01,7.954545454545e-02,4.841891983707e-04,4.841891983707e-06,4.841891983707e-06
5.042613636364e-01,7.954545454545e-02,4.457790712688e-04,4.457790712688e-06,4.457790712688e-06
5.184659090909e-01,7.954545454545e-02,4.044143190052e-04,4.044143190052e-06,4.044143190052e-06
5.326704545455e-01,7.954545454545e-02,3.600949415800e-04,3.600949415800e-06,3.600949415800e-06
5.468750000000e-01,7.954545454545e-02,3.128209389931e-04,3.128209389931e-06,3.128209389931e-06
5.610795454545e-01,7.954545454545e-02,2.625923112445e-04,2.625923112445e-06,2.625923112445e-06
5.752840909091e-01,7.954545454545e-02,2.094090583342e-04,2.094090583342e-06,2.094090583342e-06
5.894886363636e-01,7.954545454545e-02,1.532711802623e-04,1.532711802623e-06,1.532711802623e-06
6.036931818182e-01,7.954545454545e-02,9.417867702862e-05,9.417867702862e-07,9.417867702862e-07
6.178977272727e-01,7.954545454545e-02,3.213154863329e-05,3.213154863329e-07,3.213154863329e-07
7.102272727273e-03,1.022727272727e-01,4.029194193699e-05,4.029194193699e-07,4.029194193699e-07
2.130681818182e-02,1.022727272727e-01,1.180970711946e-04,1.180970711946e-06,1.180970711946e-06
3.551136363636e-02,1.022727272727e-01,1.921971942971e-04,1.921971942971e-06,1.921971942971e-06
4.971590909091e-02,1.022727272727e-01,2.625923112445e-04,2.625923112445e-06,2.625923112445e-06
6.392045454545e-02,1.022727272727e-01,3.292824220367e-04,3.292824220367e-06,3.292824220367e-06
7.812500000000e-02,1.022727272727e-01,3.922675266739e-04,3.922675266739e-06,3.922675266739e-06
9.232954545455e-02,1.022727272727e-01,4.515476251559e-04,4.515476251559e-06,4.515476251559e-06
1.065340909091e-01,1.022727272727e-01,5.071227174828e-04,5.071227174828e-06,5.071227174828e-06
1.207386363636e-01,1.022727272727e-01,5.589928036545e-04,5.589928036545e-06,5.589928036545e-06
1.349431818182e-01,1.022727272727e-01,6.071578836711e-04,6.071578836711e-06,6.071578836711e-06
1.491477272727e-01,1.022727272727e-01,6.516179575326e-04,6.516179575326e-06,6.516179575326e-06
1.633522727273e-01,1.022727272727e-01,6.923730252390e-04,6.923730252390e-06,6.923730252390e-06
1.775568181818e-01,1.022727272727e-01,7.294230867903e-04,7.294230867903e-06,7.294230867903e-06
1.917613636364e-01,1.022727272727e-01,7.627681421864e-04,7.627681421864e-06,7.627681421864e-06
2.059659090909e-01,1.022727272727e-01,7.924081914274e-04,7.924081914274e-06,7.924081914274e-06
2.201704545455e-01,1.022727272727e-01,8.183432345133e-04,8.183432345133e-06,8.183432345133e-06
2.343750000000e-01,1.022727272727e-01,8.405732714440e-04,8.405732714440e-06,8.405732714440e-06
2.485795454545e-01,1.022727272727e-01,8.590983022196e-04,8.590983022196e-06,8.590983022196e-06
2.627840909091e-01,1.022727272727e-01,8.739183268401e-04,8.739183268401e-06,8.739183268401e-06
2.769886363636e-01,1.022727272727e-01,8.850333453055e-04,8.850333453055e-06,8.850333453055e-06
2.911931818182e-01,1.022727272727e-01,8.924433576158e-04,8.924433576158e-06,8.924433576158e-06
3.053977272727e-01,1.022727272727e-01,8.961483637709e-04,8.961483637709e-06,8.961483637709e-06
3.196022727273e-01,1.022727272727e-01,8.961483637709e-04,8.961483637709e-06,8.961483637709e-06
3.338068181818e-01,1.022727272727e-01,8.924433576158e-04,8.924433576158e-06,8.924433576158e-06
3.480113636364e-01,1.022727272727e-01,8.850333453055e-04,8.850333453055e-06,8.850333453055e-06
3.622159090909e-01,1.022727272727e-01,8.739183268401e-04,8.739183268401e-06,8.739183268401e-06
3.764204545455e-01,1.022727272727e-01,8.590983022196e-04,8.590983022196e-06,8.590983022196e-06
3.906250000000e-01,1.022727272727e-01,8.405732714440e-04,8.405732714440e-06,8.405732714440e-06
4.048295454545e-01,1.022727272727e-01,8.183432345133e-04,8.183432345133e-06,8.183432345133e-06
4.190340909091e-01,1.022727272727e-01,7.924081914274e-04,7.924081914274e-06,7.924081914274e-06
4.332386363636e-01,1.022727272727e-01,7.627681421864e-04,7.627681421864e-06,7.627681421864e-06
4.474431818182e-01,1.022727272727e-01,7.294230867903e-04,7.294230867903e-06,7.294230867903e-06
4.616477272727e-01,1.022727272727e-01,6.923730252390e-04,6.923730252390e-06,6.923730252390e-06
4.758522727273e-01,1.022727272727e-01,6.516179575326e-04,6.516179575326e-06,6.516179575326e-06
4.900568181818e-01,1.022727272727e-01,6.071578836711e-04,6.071578836711e-06,6.071578836711e-06
5.042613636364e-01,1.022727272727e-01,5.589928036545e-04,5.589928036545e-06,5.589928036545e-06
5.184659090909e-01,1.022727272727e-01,5.071227174828e-04,5.071227174828e-06,5.071227174828e-06
5.326704545455e-01,1.022727272727e-01,4.515476251559e-04,4.515476251559e-06,4.515476251559e-06
5.468750000000e-01,1.022727272727e-01,3.922675266739e-04,3.922675266739e-06,3.922675266739e-06
5.610795454545e-01,1.022727272727e-01,3.292824220367e-04,3.292824220367e-06,3.292824220367e-06
5.752840909091e-01,1.022727272727e-01,2.625923112445e-04,2.625923112445e-06,2.625923112445e-06
5.894886363636e-01,1.022727272727e-01,1.921971942971e-04,1.921971942971e-06,1.921971942971e-06
6.036931818182e-01,1.022727272727e-01,1.180970711946e-04,1.180970711946e-06,1.180970711946e-06
6.178977272727e-01,1.022727272727e-01,4.029194193699e-05,4.029194193699e-07,4.029194193699e-07
7.102272727273e-03,1.250000000000e-01,4.799898005714e-05,4.799898005714e-07,4.799898005714e-07
2.130681818182e-02,1.250000000000e-01,1.406866656847e-04,1.406866656847e-06,1.406866656847e-06
3.551136363636e-02,1.250000000000e-01,2.289606519967e-04,2.289606519967e-06,2.289606519967e-06
4.971590909091e-02,1.250000000000e-01,3.128209389931e-04,3.128209389931e-06,3.128209389931e-06
6.392045454545e-02,1.250000000000e-01,3.922675266739e-04,3.922675266739e-06,3.922675266739e-06
7.812500000000e-02,1.250000000000e-01,4.673004150391e-04,4.673004150391e-06,4.673004150391e-06
9.232954545455e-02,1.250000000000e-01,5.379196040886e-04,5.379196040886e-06,5.379196040886e-06
1.065340909091e-01,1.250000000000e-01,6.041250938226e-04,6.041250938226e-06,6.041250938226e-06
1.207386363636e-01,1.250000000000e-01,6.659168842410e-04,6.659168842410e-06,6.659168842410e-06
1.349431818182e-01,1.250000000000e-01,7.232949753438e-04,7.232949753438e-06,7.232949753438e-06
1.491477272727e-01,1.250000000000e-01,7.762593671310e-04,7.762593671310e-06,7.762593671310e-06
1.633522727273e-01,1.250000000000e-01,8.248100596026e-04,8.248100596026e-06,8.248100596026e-06
1.775568181818e-01,1.250000000000e-01,8.689470527586e-04,8.689470527586e-06,8.689470527586e-06
1.917613636364e-01,1.250000000000e-01,9.086703465990e-04,9.086703465990e-06,9.086703465990e-06
2.059659090909e-01,1.250000000000e-01,9.439799411238e-04,9.439799411238e-06,9.439799411238e-06
2.201704545455e-01,1.250000000000e-01,9.748758363330e-04,9.748758363330e-06,9.748758363330e-06
2.343750000000e-01,1.250000000000e-01,1.001358032227e-03,1.001358032227e-05,1.001358032227e-05
2.485795454545e-01,1.250000000000e-01,1.023426528805e-03,1.023426528805e-05,1.023426528805e-05
2.627840909091e-01,1.250000000000e-01,1.041081326067e-03,1.041081326067e-05,1.041081326067e-05
2.769886363636e-01,1.250000000000e-01,1.054322424014e-03,1.054322424014e-05,1.054322424014e-05
2.911931818182e-01,1.250000000000e-01,1.063149822645e-03,1.063149822645e-05,1.063149822645e-05
3.053977272727e-01,1.250000000000e-01,1.067563521961e-03,1.067563521961e-05,1.067563521961e-05
3.196022727273e-01,1.250000000000e-01,1.067563521961e-03,1.067563521961e-05,1.067563521961e-05
3.338068181818e-01,1.250000000000e-01,1.063149822645e-03,1.063149822645e-05,1.063149822645e-05
3.480113636364e-01,1.250000000000e-01,1.054322424014e-03,1.054322424014e-05,1.054322424014e-05
3.622159090909e-01,1.250000000000e-01,1.041081326067e-03,1.041081326067e-05,1.041081326067e-05
3.764204545455e-01,1.250000000000e-01,1.023426528805e-03,1.023426528805e-05,1.023426528805e-05
3.906250000000e-01,1.250000000000e-01,1.001358032227e-03,1.001358032227e-05,1.001358032227e-05
4.048295454545e-01,1.250000000000e-01,9.748758363330e-04,9.748758363330e-06,9.748758363330e-06
4.190340909091e-01,1.250000000000e-01,9.439799411238e-04,9.439799411238e-06,9.439799411238e-06
4.332386363636e-01,1.250000000000e-01,9.086703465990e-04,9.086703465990e-06,9.086703465990e-06
4.474431818182e-01,1.250000000000e-01,8.689470527586e-04,8.689470527586e-06,8.689470527586e-06
4.616477272727e-01,1.250000000000e-01,8.248100596026e-04,8.248100596026e-06,8.248100596026e-06
4.758522727273e-01,1.250000000000e-01,7.762593671310e-04,7.762593671310e-06,7.762593671310e-06
4.900568181818e-01,1.250000000000e-01,7.232949753438e-04,7.232949753438e-06,7.232949753438e-06
5.042613636364e-01,1.250000000000e-01,6.659168842410e-04,6.659168842410e-06,6.659168842410e-06
5.184659090909e-01,1.250000000000e-01,6.041250938226e-04,6.041250938226e-06,6.041250938226e-06
5.326704545455e-01,1.250000000000e-01,5.379196040886e-04,5.379196040886e-06,5.379196040886e-06
5.468750000000e-01,1.250000000000e-01,4.673004150391e-04,4.673004150391e-06,4.673004150391e-06
5.610795454545e-01,1.250000000000e-01,3.922675266739e-04,3.922675266739e-06,3.922675266739e-06
5.752840909091e-01,1.250000000000e-01,3.128209389931e-04,3.128209389931e-06,3.128209389931e-06
5.894886363636e-01,1.250000000000e-01,2.289606519967e-04,2.289606519967e-06,2.289606519967e-06
6.036931818182e-01,1.250000000000e-01,1.406866656847e-04,1.406866656847e-06,1.406866656847e-06
6.178977272727e-01,1.250000000000e-01,4.799898005714e-05,4.799898005714e-07,4.799898005714e-07
7.102272727273e-03,1.477272727273e-01,5.525266299376e-05,5.525266299376e-07,5.525266299376e-07
2.130681818182e-02,1.477272727273e-01,1.619474604989e-04,1.619474604989e-06,1.619474604989e-06
3.551136363636e-02,1.477272727273e-01,2.635615533610e-04,2.635615533610e-06,2.635615533610e-06
4.971590909091e-02,1.477272727273e-01,3.600949415800e-04,3.600949415800e-06,3.600949415800e-06
6.392045454545e-02,1.477272727273e-01,4.515476251559e-04,4.515476251559e-06,4.515476251559e-06
7.812500000000e-02,1.477272727273e-01,5.379196040886e-04,5.379196040886e-06,5.379196040886e-06
9.232954545455e-02,1.477272727273e-01,6.192108783783e-04,6.192108783783e-06,6.192108783783e-06
1.065340909091e-01,1.477272727273e-01,6.954214480249e-04,6.954214480249e-06,6.954214480249e-06
1.207386363636e-01,1.477272727273e-01,7.665513130283e-04,7.665513130283e-06,7.665513130283e-06
1.349431818182e-01,1.477272727273e-01,8.326004733887e-04,8.326004733887e-06,8.326004733887e-06
1.491477272727e-01,1.477272727273e-01,8.935689291059e-04,8.935689291059e-06,8.935689291059e-06
1.633522727273e-01,1.477272727273e-01,9.494566801801e-04,9.494566801801e-06,9.494566801801e-06
1.775568181818e-01,1.477272727273e-01,1.000263726611e-03,1.000263726611e-05,1.000263726611e-05
1.917613636364e-01,1.477272727273e-01,1.045990068399e-03,1.045990068399e-05,1.045990068399e-05
2.059659090909e-01,1.477272727273e-01,1.086635705544e-03,1.086635705544e-05,1.086635705544e-05
